Campaign_ID,Campaign_Name,Date,Marketing_Channel,Campaign_Type,Region,Impressions,Clicks,Leads,Conversions,Ad_Spend,Revenue,Customers,Campaign_Duration,Device_Type
CMP_FB_01,FB_Retargeting_Q1,2025-09-27,Facebook Ads,Retargeting,Asia-Pacific,51316,1308,620,81,3903.94,17713.74,50,23,Desktop
CMP_GGL_02,Google_NonBrand_Generic,2025-09-27,Google Ads,Lead Generation,Middle East,25387,938,474,81,3176.76,17857.4,67,25,Desktop
CMP_LI_01,LI_B2B_Executive_Leads,2025-09-27,LinkedIn Ads,Lead Generation,Middle East,16854,279,117,20,2461.02,12285.9,10,29,Desktop
CMP_LI_02,LI_Whitepaper_Downloads,2025-09-27,LinkedIn Ads,Lead Generation,Europe,11601,361,96,29,2781.07,20031.09,17,17,Desktop
CMP_LI_02,LI_Whitepaper_Downloads,2025-09-27,LinkedIn Ads,Lead Generation,Middle East,24481,406,160,41,2784.08,23815.26,18,15,Tablet
CMP_YT_01,YT_Video_Awareness_V1,2025-09-27,YouTube Ads,Awareness,Latin America,29466,482,240,15,968.92,2699.85,7,25,Desktop
CMP_IG_02,IG_Stories_Conversion,2025-09-28,Instagram Ads,Conversion,Asia-Pacific,52653,2100,656,138,6637.3,23169.48,74,16,Mobile
CMP_LI_01,LI_B2B_Executive_Leads,2025-09-28,LinkedIn Ads,Lead Generation,North America,19494,333,144,31,3169.3,14434.26,12,9,Mobile
CMP_LI_01,LI_B2B_Executive_Leads,2025-09-28,LinkedIn Ads,Lead Generation,North America,13893,257,135,24,2420.17,14603.91,11,11,Tablet
CMP_LI_02,LI_Whitepaper_Downloads,2025-09-28,LinkedIn Ads,Lead Generation,Middle East,11945,235,90,26,1849.81,12116.52,14,8,Tablet
CMP_EM_01,EM_Weekly_Newsletter,2025-09-29,Email Marketing,Product Promotion,Latin America,14257,1707,664,329,1321.22,112235.93,254,13,Desktop
CMP_EM_02,EM_Abandoned_Cart_Nurture,2025-09-29,Email Marketing,Conversion,Latin America,25231,3742,968,520,1398.07,183976.01,422,24,Desktop
CMP_GGL_01,Google_Search_Brand,2025-09-29,Google Ads,Conversion,Latin America,39848,1903,503,266,6159.36,58671.57,222,12,Tablet
CMP_GGL_02,Google_NonBrand_Generic,2025-09-29,Google Ads,Lead Generation,Middle East,27279,1157,425,130,5126.35,33262.81,98,7,Tablet
CMP_LI_02,LI_Whitepaper_Downloads,2025-09-29,LinkedIn Ads,Lead Generation,Europe,16219,346,87,27,3724.54,19266.56,15,10,Mobile
CMP_LI_02,LI_Whitepaper_Downloads,2025-09-29,LinkedIn Ads,Lead Generation,Asia-Pacific,14833,471,202,51,4886.72,30450.4,28,12,Mobile
CMP_SEO_02,SEO_High_Intent_Landing,2025-09-29,SEO,Conversion,Middle East,22513,1062,474,154,349.47,47865.75,102,7,Tablet
CMP_YT_02,YT_TrueView_Product_Demo,2025-09-29,YouTube Ads,Product Promotion,Middle East,86461,1065,295,47,2048.9,10272.69,23,15,Tablet
CMP_DSP_02,DSP_Dynamic_Retargeting,2025-09-30,Display Ads,Retargeting,North America,20085,204,67,6,443.18,773.99,2,23,Tablet
CMP_FB_02,FB_Lookalike_Prospecting,2025-09-30,Facebook Ads,Awareness,North America,19519,734,395,75,1526.79,19667.48,42,18,Mobile
CMP_GGL_01,Google_Search_Brand,2025-09-30,Google Ads,Conversion,North America,41437,1733,610,232,4391.29,76153.04,178,17,Desktop
CMP_GGL_02,Google_NonBrand_Generic,2025-09-30,Google Ads,Lead Generation,North America,14307,871,384,74,3595.08,22715.26,49,19,Tablet
CMP_IG_01,IG_Influencer_Promos,2025-09-30,Instagram Ads,Product Promotion,Latin America,22373,985,319,83,2825.73,15614.25,55,20,Desktop
CMP_LI_01,LI_B2B_Executive_Leads,2025-09-30,LinkedIn Ads,Lead Generation,North America,6564,208,83,22,2091.97,14628.31,13,29,Tablet
CMP_LI_02,LI_Whitepaper_Downloads,2025-09-30,LinkedIn Ads,Lead Generation,Asia-Pacific,17840,337,183,35,2159.85,16016.41,20,7,Mobile
CMP_SEO_02,SEO_High_Intent_Landing,2025-09-30,SEO,Conversion,Middle East,27554,1304,660,169,294.3,58739.36,138,27,Mobile
CMP_DSP_02,DSP_Dynamic_Retargeting,2025-10-01,Display Ads,Retargeting,Europe,22948,380,130,11,1153.09,1613.88,4,12,Tablet
CMP_EM_01,EM_Weekly_Newsletter,2025-10-01,Email Marketing,Product Promotion,Latin America,12188,1138,594,165,654.63,59049.14,143,8,Desktop
CMP_EM_01,EM_Weekly_Newsletter,2025-10-01,Email Marketing,Product Promotion,Middle East,25848,2828,1192,519,1183.85,123231.81,428,27,Tablet
CMP_EM_02,EM_Abandoned_Cart_Nurture,2025-10-01,Email Marketing,Conversion,Asia-Pacific,29243,2573,921,443,2028.8,91739.99,387,9,Desktop
CMP_FB_02,FB_Lookalike_Prospecting,2025-10-01,Facebook Ads,Awareness,Asia-Pacific,35711,901,227,83,2278.07,19212.59,52,16,Tablet
CMP_GGL_01,Google_Search_Brand,2025-10-01,Google Ads,Conversion,Latin America,24606,1520,689,178,4498.66,45964.49,133,10,Mobile
CMP_GGL_01,Google_Search_Brand,2025-10-01,Google Ads,Conversion,Middle East,29888,1674,465,206,7476.82,51137.06,129,25,Mobile
CMP_IG_01,IG_Influencer_Promos,2025-10-01,Instagram Ads,Product Promotion,Latin America,36508,1538,569,111,4220.87,20158.51,64,11,Desktop
CMP_LI_02,LI_Whitepaper_Downloads,2025-10-01,LinkedIn Ads,Lead Generation,Latin America,14756,273,95,31,2707.85,21351.14,14,23,Tablet
CMP_SEO_01,SEO_Organic_Blog_Content,2025-10-01,SEO,Awareness,North America,33467,2470,1216,227,1071.94,63469.18,170,21,Desktop
CMP_YT_02,YT_TrueView_Product_Demo,2025-10-01,YouTube Ads,Product Promotion,Europe,30879,491,186,17,667.7,3496.01,8,16,Tablet
CMP_DSP_01,DSP_Programmatic_Banner,2025-10-02,Display Ads,Awareness,Europe,38927,339,101,13,1105.8,1833.99,5,14,Mobile
CMP_DSP_02,DSP_Dynamic_Retargeting,2025-10-02,Display Ads,Retargeting,Latin America,99995,1732,930,34,5187.15,4183.19,17,16,Desktop
CMP_EM_01,EM_Weekly_Newsletter,2025-10-02,Email Marketing,Product Promotion,Europe,19453,2308,815,432,1654.82,131662.0,386,18,Desktop
CMP_EM_01,EM_Weekly_Newsletter,2025-10-02,Email Marketing,Product Promotion,Asia-Pacific,29950,2942,1364,550,1997.93,141211.53,414,11,Tablet
CMP_GGL_01,Google_Search_Brand,2025-10-02,Google Ads,Conversion,Europe,43367,2108,974,209,6406.73,72088.1,131,15,Tablet
CMP_SEO_02,SEO_High_Intent_Landing,2025-10-02,SEO,Conversion,Asia-Pacific,44841,2960,1437,328,1379.53,111050.55,223,12,Desktop
CMP_SEO_02,SEO_High_Intent_Landing,2025-10-02,SEO,Conversion,Middle East,55967,2709,1443,253,1016.69,92500.39,206,16,Mobile
CMP_DSP_01,DSP_Programmatic_Banner,2025-10-03,Display Ads,Awareness,Middle East,50424,670,226,23,1611.42,3021.3,10,11,Mobile
CMP_DSP_02,DSP_Dynamic_Retargeting,2025-10-03,Display Ads,Retargeting,Middle East,36264,536,245,16,1187.2,1910.18,8,27,Desktop
CMP_EM_01,EM_Weekly_Newsletter,2025-10-03,Email Marketing,Product Promotion,Asia-Pacific,21579,2541,884,542,1779.63,134063.53,414,26,Desktop
CMP_IG_01,IG_Influencer_Promos,2025-10-03,Instagram Ads,Product Promotion,Europe,16634,513,190,29,1213.19,6886.58,18,30,Mobile
CMP_LI_01,LI_B2B_Executive_Leads,2025-10-03,LinkedIn Ads,Lead Generation,Latin America,5477,113,31,11,1197.54,5098.78,4,8,Desktop
CMP_LI_02,LI_Whitepaper_Downloads,2025-10-03,LinkedIn Ads,Lead Generation,Latin America,9422,292,86,32,2970.1,20215.9,15,14,Tablet
CMP_YT_01,YT_Video_Awareness_V1,2025-10-03,YouTube Ads,Awareness,Asia-Pacific,63873,1127,606,34,2060.1,6383.18,19,19,Desktop
CMP_YT_01,YT_Video_Awareness_V1,2025-10-03,YouTube Ads,Awareness,North America,69011,1681,678,76,4149.7,15127.54,43,28,Desktop
CMP_DSP_01,DSP_Programmatic_Banner,2025-10-04,Display Ads,Awareness,Latin America,87541,639,303,14,2021.2,1572.66,5,10,Desktop
CMP_FB_01,FB_Retargeting_Q1,2025-10-04,Facebook Ads,Retargeting,Asia-Pacific,44612,2117,1110,225,4838.63,57388.79,147,26,Tablet
CMP_IG_02,IG_Stories_Conversion,2025-10-04,Instagram Ads,Conversion,North America,32984,1379,379,127,2701.85,31014.91,73,22,Mobile
CMP_LI_01,LI_B2B_Executive_Leads,2025-10-04,LinkedIn Ads,Lead Generation,Asia-Pacific,18827,405,221,41,3858.82,21487.04,26,18,Tablet
CMP_LI_01,LI_B2B_Executive_Leads,2025-10-04,LinkedIn Ads,Lead Generation,Asia-Pacific,24009,778,404,89,7402.06,60365.65,42,22,Desktop
CMP_LI_02,LI_Whitepaper_Downloads,2025-10-04,LinkedIn Ads,Lead Generation,Latin America,23881,583,221,69,5785.17,34991.49,29,25,Desktop
CMP_SEO_01,SEO_Organic_Blog_Content,2025-10-04,SEO,Awareness,Europe,34703,2253,792,224,1248.83,85295.2,165,14,Desktop
CMP_DSP_02,DSP_Dynamic_Retargeting,2025-10-05,Display Ads,Retargeting,Middle East,49731,661,217,12,1338.95,1852.02,6,23,Tablet
CMP_FB_02,FB_Lookalike_Prospecting,2025-10-05,Facebook Ads,Awareness,Latin America,15748,470,245,48,1111.02,10535.48,29,19,Desktop
CMP_GGL_02,Google_NonBrand_Generic,2025-10-05,Google Ads,Lead Generation,Latin America,18193,1095,514,149,3510.44,40937.49,104,19,Tablet
CMP_LI_02,LI_Whitepaper_Downloads,2025-10-05,LinkedIn Ads,Lead Generation,Latin America,21466,737,338,86,7960.17,45560.69,43,7,Mobile
CMP_LI_02,LI_Whitepaper_Downloads,2025-10-05,LinkedIn Ads,Lead Generation,Middle East,5529,188,100,23,1247.26,16221.02,13,24,Tablet
CMP_LI_02,LI_Whitepaper_Downloads,2025-10-05,LinkedIn Ads,Lead Generation,Asia-Pacific,14949,513,225,42,3893.46,30506.33,25,24,Mobile
CMP_LI_02,LI_Whitepaper_Downloads,2025-10-05,LinkedIn Ads,Lead Generation,Europe,18721,650,194,62,5164.86,46383.65,30,28,Tablet
CMP_SEO_02,SEO_High_Intent_Landing,2025-10-05,SEO,Conversion,Asia-Pacific,18645,1246,574,182,524.41,75958.29,139,21,Tablet
CMP_YT_01,YT_Video_Awareness_V1,2025-10-05,YouTube Ads,Awareness,Latin America,82154,2019,762,85,2727.65,21004.29,42,10,Tablet
CMP_YT_02,YT_TrueView_Product_Demo,2025-10-05,YouTube Ads,Product Promotion,North America,86570,1903,1017,107,2591.91,20940.56,62,12,Tablet
CMP_DSP_02,DSP_Dynamic_Retargeting,2025-10-06,Display Ads,Retargeting,Latin America,32321,352,120,7,1160.93,1321.04,2,14,Mobile
CMP_DSP_02,DSP_Dynamic_Retargeting,2025-10-06,Display Ads,Retargeting,Europe,97520,1264,597,29,3374.32,4747.56,11,8,Tablet
CMP_FB_01,FB_Retargeting_Q1,2025-10-06,Facebook Ads,Retargeting,Europe,33693,1539,590,116,3446.05,21606.1,68,7,Mobile
CMP_FB_02,FB_Lookalike_Prospecting,2025-10-06,Facebook Ads,Awareness,North America,42216,1205,538,73,3676.07,16258.09,42,23,Desktop
CMP_GGL_01,Google_Search_Brand,2025-10-06,Google Ads,Conversion,Latin America,25051,1062,301,102,3390.24,34870.06,79,19,Tablet
CMP_GGL_02,Google_NonBrand_Generic,2025-10-06,Google Ads,Lead Generation,Middle East,28264,1522,449,123,5915.63,34172.61,90,28,Mobile
CMP_IG_02,IG_Stories_Conversion,2025-10-06,Instagram Ads,Conversion,Asia-Pacific,12810,617,186,53,1265.37,12374.31,29,29,Desktop
CMP_LI_01,LI_B2B_Executive_Leads,2025-10-06,LinkedIn Ads,Lead Generation,Asia-Pacific,18143,272,138,27,2740.29,14706.79,10,29,Desktop
CMP_LI_02,LI_Whitepaper_Downloads,2025-10-06,LinkedIn Ads,Lead Generation,Europe,8974,205,59,17,1989.73,9796.22,7,7,Desktop
CMP_SEO_01,SEO_Organic_Blog_Content,2025-10-06,SEO,Awareness,North America,42740,2823,1367,339,1666.25,91036.77,275,25,Desktop
CMP_DSP_02,DSP_Dynamic_Retargeting,2025-10-07,Display Ads,Retargeting,North America,99222,842,330,13,2439.81,1740.14,6,23,Desktop
CMP_DSP_02,DSP_Dynamic_Retargeting,2025-10-07,Display Ads,Retargeting,Asia-Pacific,28833,289,134,9,548.8,1700.96,3,16,Tablet
CMP_EM_02,EM_Abandoned_Cart_Nurture,2025-10-07,Email Marketing,Conversion,Europe,29030,4267,1128,870,2397.94,185640.14,751,24,Desktop
CMP_FB_02,FB_Lookalike_Prospecting,2025-10-07,Facebook Ads,Awareness,North America,46223,2238,1061,165,5810.17,39864.81,105,27,Tablet
CMP_GGL_01,Google_Search_Brand,2025-10-07,Google Ads,Conversion,Latin America,39034,1483,411,163,6164.29,50985.25,124,18,Tablet
CMP_SEO_02,SEO_High_Intent_Landing,2025-10-07,SEO,Conversion,North America,52932,2876,958,424,1277.96,145820.23,338,17,Desktop
CMP_YT_01,YT_Video_Awareness_V1,2025-10-07,YouTube Ads,Awareness,Asia-Pacific,89927,1479,573,67,3533.95,12157.55,35,8,Tablet
CMP_YT_01,YT_Video_Awareness_V1,2025-10-07,YouTube Ads,Awareness,Asia-Pacific,64639,1383,384,91,2767.52,18150.08,51,10,Tablet
CMP_DSP_02,DSP_Dynamic_Retargeting,2025-10-08,Display Ads,Retargeting,Asia-Pacific,35070,542,174,14,2037.55,2062.15,4,9,Tablet
CMP_FB_02,FB_Lookalike_Prospecting,2025-10-08,Facebook Ads,Awareness,Europe,61944,2398,721,199,6794.6,55128.58,110,30,Mobile
CMP_SEO_01,SEO_Organic_Blog_Content,2025-10-08,SEO,Awareness,Middle East,45741,2437,701,367,967.76,125307.49,309,23,Desktop
CMP_SEO_01,SEO_Organic_Blog_Content,2025-10-08,SEO,Awareness,North America,47924,2329,800,338,1361.68,100398.14,248,17,Desktop
CMP_SEO_02,SEO_High_Intent_Landing,2025-10-08,SEO,Conversion,Middle East,40153,1712,719,237,485.0,76620.97,200,22,Desktop
CMP_DSP_01,DSP_Programmatic_Banner,2025-10-09,Display Ads,Awareness,Europe,43722,666,338,12,2057.97,1877.79,6,10,Desktop
CMP_FB_01,FB_Retargeting_Q1,2025-10-09,Facebook Ads,Retargeting,North America,19361,575,244,61,1775.6,13754.04,45,7,Mobile
CMP_FB_02,FB_Lookalike_Prospecting,2025-10-09,Facebook Ads,Awareness,Europe,41667,1721,578,144,5158.01,35287.76,100,12,Desktop
CMP_FB_02,FB_Lookalike_Prospecting,2025-10-09,Facebook Ads,Awareness,North America,63477,1946,951,149,5267.0,28562.13,103,12,Mobile
CMP_IG_01,IG_Influencer_Promos,2025-10-09,Instagram Ads,Product Promotion,North America,16949,841,405,70,2146.66,14246.05,41,25,Tablet
CMP_IG_01,IG_Influencer_Promos,2025-10-09,Instagram Ads,Product Promotion,Asia-Pacific,34591,1389,524,127,2672.11,20509.65,75,19,Desktop
CMP_LI_01,LI_B2B_Executive_Leads,2025-10-09,LinkedIn Ads,Lead Generation,Latin America,6705,122,64,8,1320.39,3818.61,3,28,Mobile
CMP_YT_01,YT_Video_Awareness_V1,2025-10-09,YouTube Ads,Awareness,Latin America,71813,855,404,52,1860.84,9879.36,30,28,Mobile
CMP_YT_02,YT_TrueView_Product_Demo,2025-10-09,YouTube Ads,Product Promotion,Latin America,57334,944,299,64,1677.59,12262.29,30,15,Mobile
CMP_FB_01,FB_Retargeting_Q1,2025-10-10,Facebook Ads,Retargeting,Europe,45013,2017,971,126,5925.33,30991.86,89,20,Mobile
CMP_FB_01,FB_Retargeting_Q1,2025-10-10,Facebook Ads,Retargeting,Asia-Pacific,21084,584,151,40,1711.16,7847.05,24,9,Mobile
CMP_GGL_01,Google_Search_Brand,2025-10-10,Google Ads,Conversion,Asia-Pacific,28397,1483,653,160,6172.1,38248.43,105,15,Mobile
CMP_GGL_02,Google_NonBrand_Generic,2025-10-10,Google Ads,Lead Generation,Europe,45229,1709,678,193,5165.08,63237.28,117,23,Tablet
CMP_LI_01,LI_B2B_Executive_Leads,2025-10-10,LinkedIn Ads,Lead Generation,Europe,19219,620,186,53,6466.57,24915.9,25,8,Desktop
CMP_LI_02,LI_Whitepaper_Downloads,2025-10-10,LinkedIn Ads,Lead Generation,Europe,8054,157,46,12,1602.5,8809.42,6,20,Mobile
CMP_SEO_01,SEO_Organic_Blog_Content,2025-10-10,SEO,Awareness,Asia-Pacific,47945,3281,1595,441,1577.39,177943.47,290,29,Mobile
CMP_YT_01,YT_Video_Awareness_V1,2025-10-10,YouTube Ads,Awareness,Middle East,83810,2025,735,81,3079.39,19440.57,41,15,Mobile
CMP_YT_02,YT_TrueView_Product_Demo,2025-10-10,YouTube Ads,Product Promotion,Europe,41602,699,238,30,1511.83,5283.45,15,9,Desktop
CMP_EM_01,EM_Weekly_Newsletter,2025-10-11,Email Marketing,Product Promotion,North America,25620,3614,1181,453,2837.78,136808.89,339,30,Mobile
CMP_EM_02,EM_Abandoned_Cart_Nurture,2025-10-11,Email Marketing,Conversion,Europe,13630,1859,515,260,1324.65,80842.68,231,14,Desktop
CMP_FB_01,FB_Retargeting_Q1,2025-10-11,Facebook Ads,Retargeting,Asia-Pacific,25915,858,353,92,1817.48,23822.04,66,14,Desktop
CMP_IG_01,IG_Influencer_Promos,2025-10-11,Instagram Ads,Product Promotion,North America,51638,1821,592,153,4339.25,37529.57,91,16,Desktop
CMP_IG_01,IG_Influencer_Promos,2025-10-11,Instagram Ads,Product Promotion,Middle East,54467,2071,554,145,5655.17,24275.6,93,29,Desktop
CMP_YT_02,YT_TrueView_Product_Demo,2025-10-11,YouTube Ads,Product Promotion,Europe,68301,878,241,57,1847.88,12144.52,29,19,Desktop
CMP_DSP_01,DSP_Programmatic_Banner,2025-10-12,Display Ads,Awareness,Middle East,48921,447,192,14,1258.39,1941.14,7,13,Mobile
CMP_DSP_02,DSP_Dynamic_Retargeting,2025-10-12,Display Ads,Retargeting,Asia-Pacific,95713,907,430,30,2912.37,5352.0,14,16,Tablet
CMP_FB_01,FB_Retargeting_Q1,2025-10-12,Facebook Ads,Retargeting,Latin America,46201,1901,869,189,4437.69,35778.71,112,29,Mobile
CMP_FB_02,FB_Lookalike_Prospecting,2025-10-12,Facebook Ads,Awareness,Asia-Pacific,27849,797,318,53,2495.05,13810.04,31,19,Desktop
CMP_FB_02,FB_Lookalike_Prospecting,2025-10-12,Facebook Ads,Awareness,Asia-Pacific,35270,1753,642,178,4864.8,44032.2,99,19,Mobile
CMP_IG_02,IG_Stories_Conversion,2025-10-12,Instagram Ads,Conversion,Middle East,46485,2312,1175,166,5645.83,41595.93,90,15,Desktop
CMP_IG_02,IG_Stories_Conversion,2025-10-12,Instagram Ads,Conversion,Middle East,50776,2664,1462,264,8948.73,65640.65,140,23,Tablet
CMP_LI_02,LI_Whitepaper_Downloads,2025-10-12,LinkedIn Ads,Lead Generation,North America,21339,730,236,68,6492.4,36958.65,38,7,Tablet
CMP_LI_02,LI_Whitepaper_Downloads,2025-10-12,LinkedIn Ads,Lead Generation,Latin America,11369,375,173,43,4060.26,26732.35,26,17,Mobile
CMP_LI_02,LI_Whitepaper_Downloads,2025-10-12,LinkedIn Ads,Lead Generation,Europe,24880,817,311,101,5816.65,60944.84,63,24,Tablet
CMP_SEO_01,SEO_Organic_Blog_Content,2025-10-12,SEO,Awareness,Europe,69267,4664,2276,721,2255.36,241282.43,566,25,Desktop
CMP_YT_01,YT_Video_Awareness_V1,2025-10-12,YouTube Ads,Awareness,Europe,27491,366,165,24,656.55,4725.0,15,25,Tablet
CMP_EM_01,EM_Weekly_Newsletter,2025-10-13,Email Marketing,Product Promotion,Asia-Pacific,16257,2124,902,447,1334.47,159664.08,342,16,Desktop
CMP_EM_01,EM_Weekly_Newsletter,2025-10-13,Email Marketing,Product Promotion,Latin America,17462,2593,1021,355,1717.92,76397.71,282,10,Desktop
CMP_EM_02,EM_Abandoned_Cart_Nurture,2025-10-13,Email Marketing,Conversion,Asia-Pacific,14277,1967,756,366,1552.7,132307.71,277,25,Desktop
CMP_EM_02,EM_Abandoned_Cart_Nurture,2025-10-13,Email Marketing,Conversion,Middle East,22964,2155,551,436,1537.85,94938.76,324,17,Mobile
CMP_LI_02,LI_Whitepaper_Downloads,2025-10-13,LinkedIn Ads,Lead Generation,Europe,5147,79,35,5,505.04,3040.61,2,22,Tablet
CMP_SEO_01,SEO_Organic_Blog_Content,2025-10-13,SEO,Awareness,Asia-Pacific,47604,2685,1421,323,888.06,89636.05,262,20,Tablet
CMP_SEO_01,SEO_Organic_Blog_Content,2025-10-13,SEO,Awareness,Europe,39714,2307,1236,328,575.01,137199.48,240,20,Desktop
CMP_YT_02,YT_TrueView_Product_Demo,2025-10-13,YouTube Ads,Product Promotion,Latin America,77773,1282,674,68,2615.71,12433.27,38,21,Desktop
CMP_YT_02,YT_TrueView_Product_Demo,2025-10-13,YouTube Ads,Product Promotion,Europe,64067,1400,711,71,2090.75,13848.65,38,26,Desktop
CMP_YT_02,YT_TrueView_Product_Demo,2025-10-13,YouTube Ads,Product Promotion,Latin America,89658,1609,508,71,2130.94,16054.01,39,10,Desktop
CMP_DSP_02,DSP_Dynamic_Retargeting,2025-10-14,Display Ads,Retargeting,Asia-Pacific,62000,919,314,20,3074.98,2618.73,7,26,Mobile
CMP_GGL_02,Google_NonBrand_Generic,2025-10-14,Google Ads,Lead Generation,Middle East,28901,1162,539,137,4544.85,45982.84,90,29,Mobile
CMP_IG_02,IG_Stories_Conversion,2025-10-14,Instagram Ads,Conversion,Latin America,21659,812,205,56,2492.26,11042.41,33,13,Desktop
CMP_SEO_02,SEO_High_Intent_Landing,2025-10-14,SEO,Conversion,Latin America,17827,1116,283,158,410.95,49921.94,115,16,Mobile
CMP_YT_02,YT_TrueView_Product_Demo,2025-10-14,YouTube Ads,Product Promotion,Asia-Pacific,40979,500,174,33,1171.4,5150.05,17,22,Mobile
CMP_DSP_01,DSP_Programmatic_Banner,2025-10-15,Display Ads,Awareness,Europe,49898,586,189,18,1313.11,2847.46,7,30,Mobile
CMP_EM_01,EM_Weekly_Newsletter,2025-10-15,Email Marketing,Product Promotion,Asia-Pacific,21054,1830,510,259,698.46,63654.99,224,8,Mobile
CMP_EM_02,EM_Abandoned_Cart_Nurture,2025-10-15,Email Marketing,Conversion,North America,21818,1955,892,303,1133.01,79926.1,253,9,Desktop
CMP_EM_02,EM_Abandoned_Cart_Nurture,2025-10-15,Email Marketing,Conversion,Latin America,8825,1023,328,157,805.26,58206.97,130,19,Mobile
CMP_FB_02,FB_Lookalike_Prospecting,2025-10-15,Facebook Ads,Awareness,Europe,37303,1664,842,163,4672.4,38419.46,118,15,Desktop
CMP_FB_02,FB_Lookalike_Prospecting,2025-10-15,Facebook Ads,Awareness,Middle East,31480,799,436,55,2149.04,12377.37,38,14,Mobile
CMP_IG_01,IG_Influencer_Promos,2025-10-15,Instagram Ads,Product Promotion,North America,20010,805,213,78,2644.53,15778.91,53,28,Tablet
CMP_IG_02,IG_Stories_Conversion,2025-10-15,Instagram Ads,Conversion,Middle East,41246,1458,423,123,4141.0,31963.13,66,15,Mobile
CMP_IG_02,IG_Stories_Conversion,2025-10-15,Instagram Ads,Conversion,Europe,39328,2090,1071,161,5198.12,26290.98,111,20,Tablet
CMP_LI_01,LI_B2B_Executive_Leads,2025-10-15,LinkedIn Ads,Lead Generation,Middle East,8579,234,103,19,2090.59,12368.05,10,11,Mobile
CMP_SEO_01,SEO_Organic_Blog_Content,2025-10-15,SEO,Awareness,Middle East,49357,2460,681,355,562.5,108267.89,296,30,Desktop
CMP_SEO_02,SEO_High_Intent_Landing,2025-10-15,SEO,Conversion,Europe,41159,2052,725,189,764.07,68075.29,135,11,Mobile
CMP_YT_02,YT_TrueView_Product_Demo,2025-10-15,YouTube Ads,Product Promotion,Europe,60721,1204,474,56,1467.04,10241.14,27,12,Mobile
CMP_FB_01,FB_Retargeting_Q1,2025-10-16,Facebook Ads,Retargeting,Asia-Pacific,35610,904,477,60,1674.36,15724.14,42,12,Tablet
CMP_FB_01,FB_Retargeting_Q1,2025-10-16,Facebook Ads,Retargeting,Latin America,21132,1042,477,85,2921.35,18129.14,47,29,Mobile
CMP_IG_02,IG_Stories_Conversion,2025-10-16,Instagram Ads,Conversion,North America,38907,1388,369,98,3239.35,20149.65,51,7,Tablet
CMP_LI_02,LI_Whitepaper_Downloads,2025-10-16,LinkedIn Ads,Lead Generation,Latin America,19519,337,91,41,2888.0,30221.95,19,9,Desktop
CMP_SEO_01,SEO_Organic_Blog_Content,2025-10-16,SEO,Awareness,Middle East,45923,2984,1425,336,1659.41,132997.33,242,19,Tablet
CMP_EM_01,EM_Weekly_Newsletter,2025-10-17,Email Marketing,Product Promotion,Middle East,15972,2063,903,277,694.35,77206.46,227,11,Tablet
CMP_IG_01,IG_Influencer_Promos,2025-10-17,Instagram Ads,Product Promotion,Europe,16444,722,337,40,2463.91,7670.39,27,17,Tablet
CMP_IG_02,IG_Stories_Conversion,2025-10-17,Instagram Ads,Conversion,Europe,49037,1686,854,147,4720.6,25393.23,100,26,Tablet
CMP_SEO_01,SEO_Organic_Blog_Content,2025-10-17,SEO,Awareness,Latin America,46384,2321,678,254,906.8,82438.24,173,17,Desktop
CMP_DSP_01,DSP_Programmatic_Banner,2025-10-18,Display Ads,Awareness,Middle East,41305,722,241,28,1974.43,3613.63,14,15,Tablet
CMP_DSP_02,DSP_Dynamic_Retargeting,2025-10-18,Display Ads,Retargeting,Latin America,75724,449,122,10,1556.64,1488.42,5,24,Mobile
CMP_FB_02,FB_Lookalike_Prospecting,2025-10-18,Facebook Ads,Awareness,Latin America,22334,608,263,50,1803.69,13126.91,31,29,Tablet
CMP_GGL_01,Google_Search_Brand,2025-10-18,Google Ads,Conversion,Middle East,29532,1351,364,157,3791.52,45627.16,94,29,Mobile
CMP_LI_02,LI_Whitepaper_Downloads,2025-10-18,LinkedIn Ads,Lead Generation,Latin America,13782,350,88,39,2139.11,27543.6,24,9,Tablet
CMP_SEO_02,SEO_High_Intent_Landing,2025-10-18,SEO,Conversion,North America,36558,1606,523,234,912.64,87501.9,191,27,Desktop
CMP_YT_01,YT_Video_Awareness_V1,2025-10-18,YouTube Ads,Awareness,Latin America,59582,1055,578,69,1478.59,15115.14,31,25,Tablet
CMP_YT_02,YT_TrueView_Product_Demo,2025-10-18,YouTube Ads,Product Promotion,Latin America,46212,969,262,61,1509.63,14728.29,34,18,Desktop
CMP_DSP_01,DSP_Programmatic_Banner,2025-10-19,Display Ads,Awareness,Asia-Pacific,21836,368,175,7,663.87,1214.27,3,15,Mobile
CMP_EM_02,EM_Abandoned_Cart_Nurture,2025-10-19,Email Marketing,Conversion,Latin America,26525,2313,1254,393,718.5,100500.63,323,17,Tablet
CMP_FB_02,FB_Lookalike_Prospecting,2025-10-19,Facebook Ads,Awareness,Europe,60203,2519,1102,254,7575.41,54887.83,142,16,Desktop
CMP_GGL_02,Google_NonBrand_Generic,2025-10-19,Google Ads,Lead Generation,Asia-Pacific,14410,663,348,81,2225.19,18578.38,60,12,Mobile
CMP_IG_01,IG_Influencer_Promos,2025-10-19,Instagram Ads,Product Promotion,Europe,51115,2221,1126,189,5219.82,35708.4,104,15,Desktop
